0.098982,0.085939,4.80057,0.00497648
0.0799061,0.0681903,3.3946,0.838782
0.0790964,0.0831077,2.86561,0.785124
0.0728313,0.0794488,2.48465,0.680459
0.131765,0.0713567,2.27065,0.613693
0.133066,0.0764726,2.07528,0.594468
0.127107,0.0976033,1.92134,0.588244
0.118923,0.12098,1.79928,0.575884
0.112497,0.114062,1.6988,0.55957
0.115045,0.119006,1.62002,0.590212
0.11524,0.115396,1.5473,0.57272
0.11694,0.114152,1.48335,0.560445
0.11304,0.10975,1.42541,0.538465
0.111952,0.105789,1.38018,0.520341
0.108196,0.103586,1.33352,0.511046
0.10476,0.100404,1.29118,0.495127
0.101633,0.0974101,1.25263,0.483032
0.0988822,0.0956542,1.21738,0.479326
0.0965536,0.0955897,1.18498,0.480318
0.0943179,0.0937642,1.15497,0.472979
0.0923018,0.0963659,1.12808,0.479994
0.0959694,0.0957536,1.10853,0.474965
0.0940343,0.0955208,1.08417,0.471524
0.0921189,0.0988012,1.06136,0.477356
0.0922617,0.0987877,1.04154,0.473078
0.0907191,0.0973695,1.02135,0.465943
0.0894141,0.0956795,1.00426,0.458993
0.0883788,0.0939809,0.98805,0.451736
0.0870654,0.0929177,0.971821,0.444335
0.0857057,0.0914373,0.955553,0.440708
0.0843289,0.0903642,0.940522,0.445543
0.083002,0.0893088,0.92677,0.448171
0.0819317,0.0879726,0.914883,0.444694
0.0810252,0.0866693,0.901629,0.443262
0.0800248,0.085771,0.891719,0.439057
0.081155,0.0847927,0.886732,0.443067
0.0802702,0.0843361,0.876767,0.448303
0.0793257,0.0832416,0.867241,0.446485
0.0792557,0.08248,0.860819,0.447318
0.088568,0.0814603,0.868628,0.443726
0.0919879,0.0807777,0.864896,0.439207
0.0928384,0.0816228,0.857671,0.447753
0.0969887,0.0824837,0.855823,0.451589
0.0984152,0.082191,0.84999,0.449566
0.0973232,0.0812762,0.840597,0.444734
0.0963342,0.0804353,0.833243,0.440864
0.0961036,0.0797272,0.824535,0.437552
0.0955101,0.0823482,0.817719,0.441979
0.0949287,0.0815257,0.812287,0.437661
0.0939761,0.0807284,0.810864,0.433296
0.0940751,0.0799332,0.816409,0.429029
0.0957395,0.0793432,0.823995,0.425252
0.0960217,0.0792706,0.824823,0.422291
0.0962154,0.0790629,0.824683,0.418886
0.0963445,0.0783465,0.823986,0.415212
0.0961045,0.0777768,0.822003,0.411837
0.0959955,0.0771501,0.820591,0.408522
0.0959067,0.0764851,0.81919,0.405115
0.0950907,0.0758389,0.814212,0.402106
0.0946003,0.0753143,0.812512,0.400952
0.094505,0.0767947,0.8121,0.407082
0.095183,0.0780559,0.813115,0.410534
0.0948208,0.0775287,0.810206,0.40728
0.0943998,0.0769531,0.807124,0.404967
0.093912,0.0770153,0.803796,0.40911
0.0937506,0.0784023,0.801487,0.417472
0.0932506,0.0817883,0.797742,0.429484
0.094335,0.0830149,0.797697,0.433078
0.0942295,0.084157,0.794021,0.436465
0.094951,0.0852474,0.791655,0.439872
0.0948522,0.0857661,0.787329,0.441875
0.0942696,0.0874217,0.782143,0.447839
0.0937294,0.0899622,0.776769,0.455616
0.0932898,0.0938358,0.772559,0.465553
0.0927489,0.0942295,0.767399,0.465633
0.092161,0.0936099,0.762451,0.46307
0.0918179,0.0930002,0.757486,0.461657
0.0914268,0.0924107,0.752624,0.461927
0.0908851,0.0924275,0.748484,0.467915
0.0904029,0.0928318,0.743792,0.474718
0.0905145,0.0937769,0.739542,0.482197
0.0902788,0.0954088,0.735058,0.490133
0.0898211,0.096639,0.73062,0.494952
0.0896579,0.0968233,0.727105,0.495841
0.0913557,0.096785,0.724969,0.496223
0.0925965,0.0968964,0.721211,0.497404
