0.00291884,0.0658331,1.03962,2.57364
0.23284,0.17746,0.745823,1.8466
0.245556,0.159714,0.611275,1.56437
0.276807,0.139058,0.540958,1.43764
0.272648,0.12477,0.484091,1.31095
0.256167,0.114821,0.443511,1.1969
0.238816,0.106492,0.420034,1.10816
0.223881,0.099657,0.394038,1.03678
0.211232,0.0943631,0.374567,0.97941
0.200962,0.0906908,0.356903,0.931533
0.192468,0.103179,0.341285,0.909906
0.185137,0.107722,0.328016,0.879571
0.178667,0.118843,0.325656,0.859809
0.172178,0.12882,0.316228,0.839778
0.166421,0.137235,0.307378,0.821258
0.161199,0.133591,0.302693,0.79518
0.158542,0.130454,0.298707,0.772093
0.158572,0.126865,0.295877,0.750348
0.159202,0.12576,0.288338,0.73038
0.158726,0.125558,0.289355,0.71213
0.159693,0.122553,0.282418,0.700446
0.159365,0.121423,0.275937,0.698729
0.159248,0.119297,0.274202,0.692324
0.160343,0.122387,0.281511,0.696483
0.163266,0.121288,0.29782,0.691611
0.1615,0.12007,0.292087,0.680676
0.159464,0.117981,0.286746,0.674071
0.158728,0.116192,0.292033,0.672199
0.157819,0.116374,0.298724,0.663045
0.157033,0.120826,0.296356,0.654031
0.157514,0.118922,0.298118,0.656436
0.158695,0.117143,0.296046,0.664309
0.161434,0.116112,0.300988,0.673769
0.16279,0.114789,0.29663,0.684578
0.164876,0.119767,0.294988,0.706381
0.16784,0.139815,0.295792,0.742319
0.169411,0.152326,0.294142,0.765337
0.169672,0.155459,0.294503,0.772173
0.169176,0.155627,0.293745,0.774292
0.168937,0.154961,0.298878,0.773567
0.167796,0.155298,0.297717,0.776802
0.167257,0.157917,0.303097,0.781478
0.166406,0.16128,0.312739,0.784803
0.166433,0.169603,0.321734,0.793896
0.165808,0.17424,0.326452,0.7988
0.164588,0.178002,0.327682,0.803007
0.163068,0.176367,0.328335,0.795453
0.161832,0.174614,0.326839,0.790055
0.16292,0.177999,0.324773,0.782012
0.167721,0.182397,0.322622,0.775418
0.170828,0.183883,0.323453,0.768426
0.1726,0.182755,0.322102,0.766362
0.17106,0.182692,0.332487,0.771978
0.169547,0.183106,0.345136,0.775055
0.168283,0.18803,0.360468,0.783153
0.166976,0.192895,0.374347,0.787715
0.167567,0.205488,0.398822,0.794506
0.168916,0.219844,0.404757,0.809477
0.172768,0.2395,0.420111,0.819927
0.175667,0.25506,0.436777,0.821844
0.180121,0.270908,0.450045,0.823769
0.18192,0.279906,0.450004,0.825258
0.184377,0.287782,0.458798,0.820184
0.187036,0.294445,0.46738,0.814326
0.191998,0.304064,0.47241,0.810884
0.203027,0.314985,0.483599,0.806851
0.216194,0.327699,0.492608,0.803624
0.223759,0.332912,0.495464,0.79781
0.225907,0.333097,0.492688,0.792175
0.231434,0.337875,0.491338,0.786949
0.238569,0.343187,0.493142,0.781419
0.238235,0.34196,0.489709,0.778647
0.237808,0.340894,0.486358,0.774923
0.236215,0.338768,0.484832,0.772023
0.234655,0.33655,0.484217,0.768797
0.233223,0.334768,0.482747,0.763874
0.231805,0.332845,0.480992,0.759452
0.231701,0.330769,0.485442,0.756233
0.230761,0.328674,0.486859,0.752245
0.229689,0.326668,0.487427,0.747861
0.229419,0.324835,0.489662,0.743408
0.235106,0.322876,0.499212,0.741212
0.23984,0.320967,0.506195,0.738298
0.244536,0.31918,0.510807,0.737412
0.245291,0.317335,0.510871,0.734581
0.244005,0.315719,0.507903,0.730558
0.242792,0.314178,0.505043,0.726453
0.242443,0.312748,0.502183,0.722318
0.241395,0.311291,0.500042,0.718382
0.240257,0.309757,0.498528,0.71487
0.239287,0.30813,0.497292,0.711551
0.238148,0.306493,0.501023,0.707835
0.236896,0.305075,0.501619,0.704121
0.236496,0.303614,0.499979,0.701308
0.23534,0.302027,0.504393,0.698094
0.23412,0.300462,0.506105,0.695729
0.233392,0.298924,0.513451,0.692138
0.232245,0.297404,0.514521,0.689391
0.23149,0.29596,0.520844,0.68596
0.230331,0.294476,0.522552,0.682648
0.22919,0.293028,0.524316,0.679914
0.228985,0.291602,0.530749,0.677577
0.228858,0.290269,0.536161,0.675512
0.228142,0.2889,0.538341,0.672259
0.228313,0.28761,0.542875,0.66917
0.227916,0.286509,0.544989,0.666803
0.227095,0.285311,0.544977,0.66368
0.226963,0.284025,0.546612,0.661481
0.226563,0.282722,0.546965,0.659763
0.226281,0.281435,0.547545,0.656908
0.226664,0.28017,0.549307,0.653942
0.227577,0.27892,0.551294,0.651017
0.229356,0.277683,0.553681,0.648156
0.229372,0.276467,0.552645,0.64554
0.228779,0.275274,0.550426,0.642793
0.228138,0.274091,0.548162,0.640494
0.2272,0.272918,0.545816,0.637756
0.226654,0.271768,0.54385,0.635457
0.225738,0.270636,0.541561,0.632783
0.22542,0.269516,0.540103,0.630363
0.224488,0.268507,0.53802,0.627781
0.224184,0.267448,0.536936,0.625252
0.223382,0.266558,0.53477,0.622715
0.222572,0.265991,0.533225,0.621408
0.22172,0.265272,0.531088,0.618944
0.220908,0.264452,0.529108,0.616589
0.220045,0.263674,0.527105,0.614163
0.21923,0.262753,0.525196,0.611783
0.21847,0.261844,0.523162,0.609437
0.21771,0.261269,0.521204,0.60741
0.21718,0.260438,0.519788,0.605088
0.216696,0.25952,0.517921,0.602919
0.216203,0.258607,0.516782,0.600649
0.216049,0.257641,0.51606,0.598672
0.215849,0.256727,0.514313,0.596451
0.215524,0.256007,0.512448,0.596102
0.215271,0.255789,0.511242,0.596932
0.21496,0.254943,0.509569,0.594828
0.214443,0.254054,0.507767,0.592716
0.213722,0.253467,0.506263,0.591472
0.213007,0.252945,0.504528,0.590755
0.21248,0.25215,0.502762,0.588771
0.21215,0.251312,0.501064,0.586775
0.211703,0.250558,0.499456,0.584982
0.211183,0.250369,0.4984,0.584665
0.210576,0.25012,0.497239,0.584173
0.209926,0.250116,0.49645,0.584002
0.209239,0.250118,0.497169,0.58299
0.208555,0.249491,0.497455,0.581116
0.207859,0.248955,0.49759,0.579701
0.207218,0.248169,0.498303,0.577884
0.206633,0.247436,0.498791,0.576549
0.205977,0.24663,0.497385,0.575033
0.205307,0.245829,0.496167,0.574029
0.204662,0.245092,0.494767,0.572902
0.204014,0.244317,0.494136,0.572341
0.20342,0.243562,0.493902,0.571965
0.202975,0.242809,0.495571,0.571375
0.20252,0.242064,0.49495,0.572459
0.202245,0.241344,0.496335,0.572549
0.201733,0.240693,0.495795,0.573188
0.201332,0.240276,0.497165,0.572505
0.200832,0.239866,0.496256,0.573461
0.200637,0.239156,0.496864,0.576079
0.200436,0.238492,0.497541,0.580788
0.200247,0.237866,0.499457,0.584434
0.199774,0.237168,0.500004,0.586123
0.199893,0.236478,0.501789,0.589418
0.201056,0.237536,0.50357,0.601478
0.20147,0.238099,0.504703,0.609497
0.201598,0.23816,0.505642,0.614719
0.202044,0.238688,0.505577,0.622078
0.202495,0.238938,0.504859,0.628631
0.202584,0.238631,0.504551,0.63207
0.202079,0.238194,0.503355,0.631778
0.20172,0.237553,0.502137,0.634644
0.201165,0.236885,0.500854,0.636412
0.200599,0.236219,0.499657,0.638472
0.200045,0.235907,0.499162,0.638365
0.199494,0.235801,0.497834,0.638715
0.199035,0.235156,0.496797,0.642301
0.198704,0.234985,0.496813,0.647811
0.198279,0.234582,0.495509,0.652663
0.197758,0.233988,0.494161,0.655915
0.197224,0.233404,0.492833,0.65725
0.196698,0.233086,0.491755,0.66119
0.19621,0.232928,0.490657,0.665108
0.195725,0.232405,0.489395,0.667212
0.195213,0.232073,0.488207,0.669978
0.194824,0.235488,0.487287,0.67901
0.194343,0.238384,0.486572,0.685457
0.19385,0.242121,0.485311,0.691045
0.193381,0.246127,0.484132,0.695453
0.192897,0.249105,0.483039,0.697846
0.192405,0.253683,0.481813,0.70089
0.191954,0.255742,0.480718,0.701243
0.191508,0.256496,0.479909,0.700365
0.191029,0.259268,0.478703,0.700695
0.190605,0.263504,0.47764,0.701505
0.190233,0.265674,0.476446,0.700711
0.189895,0.267203,0.47526,0.699462
0.189631,0.2685,0.474297,0.697992
0.189301,0.26784,0.473784,0.696875
0.189117,0.269619,0.473869,0.695507
0.189001,0.271093,0.473331,0.693967
0.188971,0.272193,0.473424,0.692296
0.18907,0.27281,0.472465,0.690622
0.189339,0.272623,0.471596,0.689196
0.189662,0.273053,0.470737,0.687583
0.190032,0.273751,0.469969,0.685976
0.190037,0.274195,0.469357,0.684544
0.18988,0.274258,0.468472,0.683362
0.189668,0.27433,0.467378,0.682073
0.189655,0.275843,0.466294,0.680477
0.189482,0.275909,0.46552,0.67972
0.189455,0.27567,0.464749,0.679356
