0.287757,0.0196602,5.19994,0
0.206784,0.0852508,4.11649,0.640636
0.169139,0.0703924,3.36346,0.898899
0.146938,0.0684163,2.91296,0.866597
0.131524,0.0711102,2.60666,0.805472
0.130443,0.0697166,2.38903,0.740652
0.120921,0.0826321,2.21219,0.714392
0.114509,0.0896309,2.07034,0.681752
0.120448,0.0849417,1.95937,0.64499
0.114285,0.0805841,1.85956,0.611943
0.115014,0.0769341,1.77897,0.58443
0.114519,0.0763249,1.70544,0.560557
0.111174,0.0733617,1.63861,0.542316
0.108189,0.0708872,1.58108,0.52406
0.105776,0.0735635,1.52844,0.527035
0.104995,0.0831226,1.48092,0.538272
0.105451,0.0891616,1.43744,0.536942
0.106244,0.0970564,1.39726,0.53701
0.103489,0.0957322,1.36262,0.523196
0.100986,0.0935826,1.32863,0.510132
0.0993824,0.0928381,1.29663,0.501781
0.0988274,0.0934239,1.27163,0.497521
0.097291,0.0958821,1.24525,0.497413
0.095902,0.104629,1.22021,0.509195
0.0943055,0.109333,1.19561,0.509131
0.0942706,0.110907,1.17274,0.503415
0.0925293,0.110899,1.1522,0.496235
0.091442,0.109275,1.13415,0.487637
0.0898536,0.110383,1.11496,0.487179
0.0883999,0.10888,1.09742,0.480019
0.0878775,0.107323,1.08265,0.47223
0.089502,0.105842,1.07088,0.465208
0.0919757,0.105525,1.05948,0.458123
0.0925934,0.105017,1.04599,0.452222
0.0925551,0.107377,1.03249,0.445731
0.0916485,0.109356,1.01879,0.439937
0.0918392,0.108526,1.00764,0.441145
0.0936598,0.107927,0.999078,0.440386
0.0933485,0.108843,0.987901,0.43604
0.0925585,0.10764,0.97682,0.439713
0.0963532,0.106428,0.973536,0.447797
0.0970603,0.105404,0.965207,0.445292
0.0959675,0.104246,0.954464,0.443737
0.0951288,0.10443,0.943751,0.453469
0.0962801,0.105524,0.941835,0.460262
0.103404,0.105619,0.948359,0.459524
0.111399,0.105217,0.952335,0.456229
0.116751,0.104164,0.950551,0.451467
0.12276,0.103388,0.949061,0.44767
0.126562,0.102505,0.944528,0.443271
0.13413,0.10208,0.945058,0.439438
0.137885,0.102851,0.94024,0.437054
0.142558,0.103543,0.937127,0.433839
0.14376,0.102686,0.930201,0.430277
0.14546,0.102265,0.924941,0.426433
0.146286,0.102197,0.919153,0.423143
0.145225,0.102185,0.911339,0.420064
0.145419,0.102018,0.907154,0.416957
0.148058,0.101277,0.907997,0.413421
0.149436,0.10044,0.905262,0.40997
0.149809,0.100158,0.900634,0.407205
0.149647,0.0997483,0.895396,0.403922
0.148641,0.0989667,0.888883,0.403863
0.148029,0.0982376,0.882093,0.402339
0.146903,0.0974831,0.876281,0.402936
0.145972,0.096959,0.873179,0.401195
0.144945,0.0962763,0.868977,0.401644
0.144271,0.0958608,0.866369,0.400831
0.143239,0.0968188,0.861286,0.398266
0.142216,0.0964819,0.855887,0.400272
0.141228,0.0958041,0.851253,0.406932
0.140245,0.0955479,0.846354,0.419454
0.139686,0.0965503,0.84353,0.435721
0.139295,0.0984963,0.840293,0.450523
0.138433,0.0990023,0.835145,0.455757
0.137765,0.0987544,0.829728,0.457146
0.137326,0.09819,0.824406,0.457038
0.136443,0.0978931,0.819731,0.459664
0.135585,0.0978441,0.814795,0.463674
0.134828,0.0972657,0.809709,0.46222
0.133997,0.0966859,0.805066,0.462005
0.133312,0.0964308,0.800803,0.460709
0.132521,0.0959447,0.795971,0.465951
0.131908,0.0954774,0.791577,0.470219
0.131903,0.0949633,0.787776,0.472985
0.131137,0.0945034,0.783429,0.475949
0.130718,0.0941415,0.7805,0.474803
0.130333,0.0938991,0.777092,0.473875
0.131333,0.0934103,0.775842,0.475173
0.132846,0.09289,0.774158,0.477406
0.134349,0.092438,0.771602,0.480618
0.136506,0.092248,0.769295,0.484841
0.136847,0.092261,0.765236,0.488511
0.136819,0.0932811,0.761181,0.494312
0.136201,0.0936329,0.757284,0.495821
0.135491,0.0944991,0.753474,0.497922
0.135219,0.0953579,0.750473,0.498969
0.134542,0.0962263,0.747013,0.499342
0.13424,0.0965104,0.744984,0.498153
0.133771,0.100241,0.742128,0.503378
0.133297,0.102412,0.739198,0.503722
0.132738,0.104757,0.736023,0.503702
0.132199,0.104629,0.732971,0.501273
0.132049,0.105242,0.730958,0.499487
0.132125,0.105113,0.729089,0.497127
0.133415,0.104701,0.729001,0.494793
0.133616,0.104433,0.726321,0.492621
0.134246,0.104117,0.72414,0.490471
0.13363,0.103657,0.721146,0.488217
0.133079,0.103194,0.717887,0.486009
0.133173,0.102878,0.715955,0.484239
0.13319,0.102488,0.713044,0.482235
0.133613,0.102387,0.710143,0.480862
0.133042,0.102024,0.708007,0.478824
0.132759,0.101754,0.707934,0.476953
0.132703,0.101317,0.707316,0.474908
0.132476,0.101359,0.705314,0.473707
0.13197,0.101951,0.702432,0.473044
0.131415,0.101553,0.699475,0.471794
0.130866,0.1012,0.69656,0.470282
0.130461,0.100781,0.693815,0.468336
0.129934,0.100368,0.690996,0.466415
0.129441,0.0999676,0.688481,0.46453
0.12896,0.100056,0.685715,0.463822
0.128731,0.100321,0.68324,0.462813
0.128461,0.099983,0.680611,0.461009
0.128008,0.0995887,0.677946,0.459425
0.127546,0.0993791,0.675718,0.458573
0.127742,0.0994359,0.674712,0.457872
0.127476,0.0991084,0.67223,0.456122
0.127155,0.0987305,0.669666,0.45441
0.126772,0.0985346,0.667145,0.452924
0.126543,0.0985607,0.664636,0.451695
0.126682,0.0991484,0.662263,0.4511
0.126214,0.09907,0.660811,0.449448
0.126207,0.0987306,0.661195,0.447932
0.126638,0.098399,0.661512,0.446317
0.127566,0.098084,0.661683,0.444699
0.12733,0.0979011,0.659385,0.443689
0.127081,0.0975879,0.657142,0.44233
0.126634,0.0972436,0.654822,0.44082
0.126252,0.0971013,0.652636,0.440073
0.125815,0.0968871,0.650351,0.438937
0.125505,0.0973352,0.648679,0.439337
0.1254,0.0972583,0.647486,0.438162
0.125241,0.097028,0.645964,0.437046
0.124875,0.0967354,0.643931,0.435852
0.124454,0.0971579,0.641764,0.436902
0.124123,0.0980365,0.640152,0.438255
0.123711,0.0994049,0.638073,0.439766
0.12336,0.100459,0.636585,0.439957
0.123393,0.100152,0.63627,0.438626
0.124122,0.100049,0.637026,0.43749
0.124336,0.100066,0.635927,0.43682
0.123974,0.100837,0.633877,0.438058
0.123711,0.102201,0.632126,0.440123
0.123603,0.102845,0.631262,0.440134
0.124577,0.102693,0.632504,0.438863
0.125793,0.102373,0.632942,0.437492
0.127735,0.102157,0.633561,0.43613
0.127823,0.101851,0.631601,0.435263
0.128255,0.101893,0.629915,0.433955
0.128386,0.101666,0.628031,0.433729
0.128449,0.101359,0.626152,0.435407
0.128136,0.101199,0.624359,0.435087
0.127831,0.101016,0.623365,0.438979
0.127709,0.101245,0.622318,0.444566
0.127413,0.100992,0.620538,0.445649
0.12735,0.100708,0.618999,0.445468
0.127346,0.100413,0.617375,0.446032
0.127214,0.100232,0.615593,0.445774
0.126844,0.09994,0.614115,0.447509
0.126482,0.0996816,0.612376,0.45003
0.126137,0.0997144,0.610735,0.449328
0.125777,0.100793,0.608988,0.448066
0.125538,0.100617,0.607342,0.454755
0.125387,0.100344,0.605665,0.457892
0.125517,0.100096,0.604056,0.460765
0.125709,0.100389,0.602371,0.466801
0.125749,0.100988,0.600805,0.472149
0.125412,0.10187,0.600622,0.476709
0.125147,0.101606,0.601682,0.475925
0.125396,0.101347,0.604468,0.474914
0.125225,0.101074,0.604368,0.474425
0.124937,0.101138,0.603556,0.476801
0.124603,0.100882,0.602452,0.47595
0.124684,0.100665,0.600858,0.476392
0.124358,0.100422,0.600954,0.476374
